Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],Cluster
Afghanistan,AFG,High-technology exports (current US$),TX.VAL.TECH.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Afghanistan,AFG,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28988547,0.0,2
Afghanistan,AFG,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4866973095,0.3376266206,0.3743117136,0.3322431753,0.1504150832,0.33180883,0.859540452,0.1645240195,0.262056153,0.0,0.1934332798,0.0,2
Afghanistan,AFG,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46443808613288,700.512866685065,8.96740986458065,80.6525254653196,6.727428333419481,15.6498843660628,8.613989755357396,9.78654507361187,14.934285582396623,16.195114636346105,0.0,0.0,2
Afghanistan,AFG,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70524846.20459,119214754.553334,191027169.339322,209492976.121521,124681457.357613,137313518.622133,115737501.699786,82152250.3401322,77926450.1819092,59749143.8220899,0.0,0.0,2
Afghanistan,AFG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Albania,ALB,High-technology exports (current US$),TX.VAL.TECH.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10128935.0,14074208.0,11890517.0,10059840.0,10843586.0,1960836.0,16607486.0,10199913.0,1119016.0,591717.0,0.0,2
Albania,ALB,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,0.3906652448,0.4800484191,0.4628007122,0.7513241576,0.4711026615,0.588408359,0.8771880809,0.8219722786,0.5686167892,0.8498683107,0.8372786912,0.5234980884,0.3894028772,0.3592969425,0.662234477,0.7926641754,0.2724227896,0.300698435,0.200714715,0.0,2
Albania,ALB,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,3.3327595701,80.498098036,4.3350888697,3.1689136647,3.5156414667,3.7814387894,3.5088177977,3.2342851497,3.3690729105,4.7887694004,4.1131407327,3.5799028352,2.967163189,2.9665252863,10.197058717,3.5831513368,2.9414365045,1.1726551777,1.857237654,0.0,2
Albania,ALB,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,7.99595141700405,8.513931888544892,134.43396226415095,41.4426769061986,8.59637340496978,4.55040278684955,5.686167304538,5.659793814432989,6.582219881464575,6.85975277804175,5.86982260854752,3.2683111726438874,3.3465494407963,5.97456092450128,60.6375821643857,4.112819198531606,3.84442424866707,6.4179869877497975,80.2136732284611,6.59531654029224,4.98088928903599,4.74670880167255,30.4244477734008,0.0,0.0,2
Albania,ALB,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,7900000.0,11000000.0,11400000.0,15110000.0,25600000.0,20900000.0,31200000.0,32940000.0,49106937.4474251,75511153.7426181,74350367.5956804,53794733.7923186,70430000.0,1634853130.15736,161158688.627803,106313801.772715,108176349.842365,156104949.678438,1830882500.59496,164377231.795021,112006801.696603,125819482.409269,98652826.1906052,0.0,0.0,2
Albania,ALB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32802360504536,1.4646726784989228,10.1629019789082,0.92532277107624,0.889663521898637,0.257205728599924,1.633274123281462,0.784246829358557,0.95825625764138,0.495135534387513,0.0,2
Algeria,DZA,High-technology exports (current US$),TX.VAL.TECH.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6815093.0,8596814.0,4616076.0,5381398.0,3565016.0,2215525.0,3256008.0,4033112.0,2549728.0,4844795.0,9027398.0,0.0,0.0,2
Algeria,DZA,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,0.64920082,0.11545508,0.6903652,0.28193101,0.58609197,0.54528595,0.54257798,0.20577925,0.38036439,0.1195517,0.1798993,0.30457196,0.11861575,0.8218535,0.20373027,0.20031669,0.207229894,0.290370595,0.0,0.0,2
Algeria,DZA,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,4.2995714228,3.615513724,4.7948121569,6.767406281,6.9341593197,7.9151237086,5.8830328582,4.6017297193,4.6655247585,3.7192378735,2.9632907843,3.3522633741,40.258257474,4.1516189193,50.788911844,5.3801120119,5.1810220711,4.8699287187,0.0,0.0,2
Algeria,DZA,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8292780215397,3.8611544461778418,50.2157599859685,3.5583809263833,3.3896197982531637,4.4322411095715,4.885981894743226,6.80754641980471,5.62028968393626,5.389215748242236,4.9819336395587115,5.62150628720722,5.24217885840162,0.0,0.0,2
Algeria,DZA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95999999.9999957,9900000000000.45,142573128.21314,123897758.410092,99477008.7730509,154656835.689699,176276220.647112,255213005.32701,212038088.270125,1914974570.50388,172182810.415729,192812901.274168,157374326.922958,0.0,0.0,1
Algeria,DZA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738639230917087,0.668770196312828,0.653887496828234,0.528151019205633,0.238653536952786,0.142489333787199,0.198560763164808,0.190932316969768,0.157413455061216,0.349782374247262,0.601269898104844,0.0,0.0,2
American Samoa,ASM,High-technology exports (current US$),TX.VAL.TECH.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
American Samoa,ASM,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
American Samoa,ASM,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
American Samoa,ASM,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
American Samoa,ASM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
American Samoa,ASM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Andorra,AND,High-technology exports (current US$),TX.VAL.TECH.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33424896.0,17935435.0,10402350.0,19545650.0,18990187.0,19714197.0,21595662.0,18015814.0,17999514.0,21706225.0,24235417.0,33913480.0,0.0,2
Andorra,AND,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,80.681032688,7.7942208804,8.6598007323,14.1744078333,25.682673576,18.8476336007,14.7288123336,26.3971192849,18.2813253486,16.132116487,24.9930967599,20.6692512219,22.798029411,240.966181482,21.6470884476,21.5988239657,24.201632409,22.5350450819,26.3764695607,0.0,2
Andorra,AND,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,8.8143052033,10.6289453181,11.8974439649,12.2232493893,140.465241463,0.0,10.4846655889,10.1353793425,7.5732536471,7.5793285671,70.943103819,6.7367615663,7.3600847612,7.5538707168,6.7171626612,6.7332818453,6.485675542,6.8600178619,6.2786348167,0.0,2
Andorra,AND,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Andorra,AND,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Andorra,AND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.79611688452622,16.395151953685673,12.192160931672,23.6359816607328,18.5000503656232,20.6573550226059,23.6059754309281,20.6901273803094,22.6462637109844,24.318143945921562,23.254592918971156,28.4605597093135,0.0,2
Angola,AGO,High-technology exports (current US$),TX.VAL.TECH.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126472559.0,126442410.0,112647525.0,98225931.0,0.0,2
Angola,AGO,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240267639,0.306571653,0.183904925,0.129258983,0.0,2
Angola,AGO,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5142995927,0.0,300.47461227,30.187373057,3.753755282,3.7972159284,30.126733229,2.8418049562,2.8717367811,2.2952648863,2.4538252266,2.5160169523,0.0,2
Angola,AGO,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93947680830242,0.722662703546096,0.0,0.0,5.457623714169285,40.9883663447679,5.54855779000737,4.257256859254586,1.59106439851977,2.20620102404688,2.40191697775295,30.4667035386755,2.48535828563403,0.0,0.0,2
Angola,AGO,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14039000.0,10726000.0,0.0,0.0,34012000.0,35122000.0,40629829.61,33207031.44,20933695.38,37093889.76,30172000.0,21658540.0,24470350.0,0.0,0.0,2
Angola,AGO,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7608818347391,13.6348420683991,16.9911484202259,5.3229901989167,0.0,2
Antigua and Barbuda,ATG,High-technology exports (current US$),TX.VAL.TECH.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3183.0,11438.0,0.0,2
Antigua and Barbuda,ATG,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,390.644226224,0.0,0.0,0.0,0.0,4.6286058745,0.0,8.5849367214,0.0,5.1241613809,2.1567869109,12.1084576752,11.6110780589,4.8761013423,2.2268419871,11.7816558312,0.8109462841,0.9579122948,1.2433239377,0.0,2
Antigua and Barbuda,ATG,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,9.5329756727,0.0,0.0,0.0,0.0,3.9085329199,3.8982048766,7.4853543209,0.0,2.8856209834,30.512123764,3.8007633548,3.5173262914,2.3052006324,3.8257762633,3.6282420552,3.1410143051,30.779970709,3.7451786442,0.0,2
Antigua and Barbuda,ATG,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,4.94659084870063,7.107873023615,8.36820083682007,8.866294111559556,6.47744603487246,4.422914842664768,3.96562178790366,2.50617716866511,2.1129693693876606,1.6891847552174706,1.74144844133047,1.69893914876197,3.59527951818607,3.37487476223567,2.97542020191092,1.4876493911843707,1.52460389464349,1.70875361986421,1.82638386890497,0.865153843129416,0.880751350837301,0.859889886778295,0.873464596433259,0.0,0.0,2
Antigua and Barbuda,ATG,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,172370370.37037,25907407.4074074,33925925.9259259,38077777.7777778,281740740.740741,18333333.3333333,15889629.6296296,9880000.0,8830370.37037037,8055925.92592592,8055925.92592592,8055925.92592592,18767564.8148148,18898724.8148148,15200900.0,71127270.3703704,7342564.81481481,8244866.2962963,8492432.96296296,8033616.12962963,8356514.8,8539110.28118518,8325205.389654,0.0,0.0,2
Antigua and Barbuda,ATG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260555723540727,0.375050371986813,0.613480479971509,0.0,2
Argentina,ARG,High-technology exports (current US$),TX.VAL.TECH.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215431790.0,2026087341.0,1615045571.0,1700363226.0,1936261822.0,1664145543.0,1797685979.0,1515780203.0,1484221227.0,1339371534.0,1494147748.0,647172436.0,561915854.0,2
Argentina,ARG,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,0.3629611406,0.3564690483,0.4326208001,0.2326059917,0.2232784894,0.1941231125,0.2560387987,0.262403807,0.2076664374,0.1765749777,0.1118343541,0.105784209,0.1060151229,0.1515718959,0.2300609496,0.1170904188,0.891312865,0.1145843613,0.599615932,0.0,2
Argentina,ARG,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,13.8057954564,110.354905965,3.9612753414,6.9597853304,10.5422700614,11.6391376174,11.6990438899,9.9707503622,8.2890444109,9.6630450244,90.162550269,8.4645972617,8.3098595958,8.4225756029,7.4108839867,9.513952892,8.441388036,8.6858447707,7.5680014564,0.0,2
Argentina,ARG,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,8.60640696272217,8.5555072790493,6.849417487747596,5.34910941317999,5.215537268977502,5.837193725683516,6.94987010326301,70.9870767791357,6.55530245507466,6.143621395195852,6.31551890196127,7.122152748352923,80.3199150322364,9.6599092586123,11.264846134174835,1100.19535928226,12.422466394324427,12.3128038476996,12.648255285675067,10.7750437433971,11.1514403633977,11.1412359630636,12.5831027273873,0.0,0.0,2
Argentina,ARG,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,328300000.0,375600000.0,313900000.0,259285752.455922,245626704.275248,286006166.793532,318912378.199248,242790000.0,287490000.0,317530000.0,407860000.0,563434578.863044,806872701.809068,1103562433.90219,1187835367.53885,1410136164.45972,1800882627.12602,1754217566.81462,1730267633.66817,1443464924.46564,1473496949.61781,1495678271.32117,1951161321.99238,0.0,0.0,2
Argentina,ARG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.3152504498781,9.3763494306616,90.7008573476773,7.74779626704759,7.35437508072018,6.6686104270513,7.47818132812086,70.7480375467349,9.26893795047756,90.2016531819385,9.237250108472,5.33428840592799,5.12376219856012,2
Armenia,ARM,High-technology exports (current US$),TX.VAL.TECH.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5195605.0,7247588.0,5130103.0,4727601.0,7448895.0,7581095.0,9332592.0,9307631.0,11860132.0,21845876.0,28310791.0,36293330.0,45548349.0,2
Armenia,ARM,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,0.3644196837,20.185237308,0.7635923109,0.297178214,0.4640256795,0.291786994,0.3032830639,1.2240171278,0.9017853153,10.471991631,0.7528515614,0.7296097367,1.2633806163,0.1566276409,0.2576815456,0.146629384,0.1791763356,0.1929983029,0.3175696738,0.0,2
Armenia,ARM,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,70.457227863,3.5280559236,4.1660513448,4.3158001604,3.6447614676,3.5980928567,5.1876877079,5.6164204948,5.4091942873,4.1649369474,4.6571732762,4.1935391689,3.6892686607,2.9790774427,3.5121403102,3.1899928195,4.8953531596,4.1283164182,5.4044236644,0.0,2
Armenia,ARM,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,38.56643356643357,24.3855564200845,14.167611991927567,20.2649910948945,23.229416237688376,120.727822241151,15.671625117613905,13.9036933363655,10.3834263223763,11.5581932303964,11.451689521293018,90.8892603993216,10.9879471513392,13.328553638931156,120000.570313372,12.583808414648,7.765211245193486,6.97127301020565,7.27383176733209,80.1297833506261,8.631511728379833,10.354378200155,10.4620708057076,0.0,0.0,2
Armenia,ARM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,11030000.0,18950000.0,14330000.0,25649700.0,32267500.0,16951900.0,30191000.0,26835500.0,26659900.0,40109200.0,49259400.0,53964227.6605815,83972576.8434135,111605362.587547,94282700.0,127498365.954043,101774151.249817,97714200.8555005,110518724.583312,129826001.960323,130547655.885851,173069959.896314,211570799.734425,0.0,0.0,2
Armenia,ARM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13989600747244,1.5733312863233904,2.84280207545875,2.32442803624243,3.37333621228021,2.85090142372782,30.2784832188372,30.2163373272931,5.65186035203378,6.13613810572016,7.569736184684958,70.5473101057524,9.774499823665279,2
Aruba,ABW,High-technology exports (current US$),TX.VAL.TECH.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082577.0,703388.0,1269221.0,3656986.0,1702027.0,2236381.0,1265878.0,1255860.0,2011640.0,2562959.0,0.0,2
Aruba,ABW,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097531455,0.4044306018,0.4195834698,0.7137911937,0.4125332385,0.9336203664,0.5428718449,10.35023875,1.1893992511,1.3291910938,0.0,2
Aruba,ABW,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8390706383,4.7649451407,4.6279075031,4.4207856036,5.2686588352,5.2439412345,5.7349223834,4.917246034,4.8296657527,5.2021822657,0.0,2
Aruba,ABW,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,0.363101927898331,0.558132792113656,0.664019715224535,0.569675723049955,1.30223966751328,0.692967143250899,0.327308211153563,10.7902513772849,0.66578822024205,10.7647184680669,0.801684833706191,1.1264871257536178,10.4803493449781,10.629029447639,10.1325585618304,1.4251951586335287,1.4722988467546283,1.26180965062457,1.48874837787067,1.22702845647744,1.193348332385609,10.7336025375993,0.0,0.0,0.0,2
Aruba,ABW,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,2346368.7150838,4301675.97765363,5418994.41340782,5083798.88268156,12603351.9553073,10955307.2625698,5977653.63128492,132178770.949721,106983240.223464,13491620.1117318,10484445.2051341,14748398.9172834,15418994.4134078,17039106.1452514,15586592.1787709,22234636.8715084,24748603.3519553,22234636.8715084,28033847.4860335,25039765.9217877,25115176.5363128,22114095.5307263,0.0,0.0,0.0,2
Aruba,ABW,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1361261245797,4.13134130447947,4.79154626967004,11.2603065530893,5.14193105752618,7.32647380771551,4.97381130268067,40.4585990872605,6.541585131528903,8.338924699444144,0.0,2
Australia,AUS,High-technology exports (current US$),TX.VAL.TECH.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3880514289.0,4487704547.0,3866842538.0,4589861226.0,5651820508.0,5488081110.0,5367019937.0,5487641576.0,5123915237.0,5406743775.0,4837243928.0,5274079796.0,0.0,2
Australia,AUS,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,2.8521887629,2.6869337112,2.2411068808,2.2366799778,1.9798454553,1.6798495086,1.449087265,1.3758532367,1.1107899799,10.706629592,0.9618115288,0.8459264615,0.8759566311,0.9161893599,10.803352298,1.4037238273,1.3073272223,10.596676585,100.28581022,0.0,2
Australia,AUS,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,150.660787899,130.766530153,120.576961758,11.807728877,12.3758864251,11.4136890572,11.3309679868,10.4245098597,8.9159242402,10.2634720649,10.3654562122,9.827800908,8.8883722922,8.8620073488,9.1752356936,9.9858441908,9.9972448891,9.5439699421,10.3576596671,0.0,2
Australia,AUS,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,3.81790396577023,3.6555983862348853,4.96916097398078,6.23557059369207,6.44644049357326,60.7595378806033,4.6035529013505,5.27322920331624,5.1044487360044,4.73126442984502,40.9674550847433,4.11450938138403,3.90737823751689,3.755187366652959,3.716364462579305,3.4253611597519633,3.3531762226829085,3.36581170518773,3.9594441369488664,4.14390194212972,4.17408815870309,4.229552113637347,4.32654602166352,0.0,0.0,2
Australia,AUS,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,644291536.799322,706527972.51981,965233236.451711,1077822727.60048,12113069950.9982,1212114150.87613,824442592.361304,1023371439.92641,1203524652.34724,1314051733.94767,1249805388.68181,1362233214.98993,15817691840.2431,1642286229.67036,1498693507.42817,1590730095.4696,1750846576.43766,1803954389.53214,2101542415.53797,2341552787.91546,2291322901.5546,2454143520.13958,2819770796.46527,0.0,0.0,2
Australia,AUS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.540780839734,12.762251365421431,14.1915399207429,13.9068755275918,15.1979680635348,14.673688563608,15.177435111922941,15.9067147124341,16.339942426139316,17.4800278066735,16.3903141385714,16.7083177315111,0.0,2
Austria,AUT,High-technology exports (current US$),TX.VAL.TECH.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16729869892.0,17679273513.0,14167226735.0,15804923820.0,17850022700.0,18477385978.0,20794516765.0,21648681499.0,18086949416.0,17339815988.0,17027611644.0,16687499480.0,0.0,2
Austria,AUT,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,6.1563303349,60.254323379,6.2001272546,5.6062432228,5.3307323095,5.4932099311,500.13443549,4.6713490657,4.3369399915,40.123346977,3.9481996698,3.7939033997,3.8894678239,4.2061279126,4.2770684731,4.1160758765,3.7910925471,3.4832193358,3.4121475266,0.0,1
Austria,AUT,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,9.221149236,8.668268311,8.5427872472,7.7860867796,7.3661099713,7.6543441011,6.9259570453,6.1988004015,5.6875643036,5.9724540379,5.7960718119,4.9361063814,5.1414289948,5.2399414844,5.2544267061,5.4081298917,5.4014840282,5.2298144671,5.2564536051,0.0,2
Austria,AUT,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99482036401634,6.547719723214351,6.551973967399627,6.60409581893557,7.19025301649682,6.99777523655003,7.555333131368354,8.66343484513101,8.994797182391348,9.52404486211261,9.40248001349106,9.9273463046119,9.77038885714381,0.0,0.0,2
Austria,AUT,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2244221429.38887,29852204020.8024,3568433746.29957,4165560271.92892,3880540352.84856,3689489227.23262,4473265855.36771,5017254226.46928,5808682809.94256,6535996351.72633,5554450588.38635,6098531100.65169,6557980579.10005,0.0,0.0,1
Austria,AUT,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.5848555649,12.683772324277207,13.4519703568936,13.7133901901769,13.2621801324256,14.5833089926946,15.4105675581827,15.5275953089462,150.765930253279,14.510241548853,12.8723269610456,11.638525816783204,0.0,2
Azerbaijan,AZE,High-technology exports (current US$),TX.VAL.TECH.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16910321.0,7425965.0,4537422.0,7200494.0,10676252.0,45374670.0,73400927.0,37909594.0,15948624.0,11900634.0,14069403.0,21177989.0,28035272.0,2
Azerbaijan,AZE,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.0,0.0,0.0,0.0,0.0,0.1363906237,0.389655135,0.285190761,0.228523968,0.104382862,0.10153362,0.366726851,0.269388583,0.3861737,0.131934027,0.65711505,0.38078883,0.30328046,0.383623476,0.78171871,0.192398987,0.22704111,0.0,0.223176994,0.0,2
